Category Path,Count
Science -> Geography -> Countries -> Science -> Geography -> Science,1
Science -> Citizenship -> Geography -> History -> Countries -> Citizenship,1
Science -> Geography -> Countries -> < -> Design and Technology -> Countries -> People -> Art -> Design and Technology,1
Science -> Geography -> Citizenship -> History -> Geography,1
Science -> Geography -> Language and literature -> Citizenship -> Countries -> Geography,1
Science -> Design and Technology -> Countries -> Geography -> History -> Business Studies -> Design and Technology -> Citizenship -> Science -> Business Studies -> Citizenship -> Geography -> Science -> Design and Technology -> Business Studies,1
Science -> Geography -> Science -> Geography -> Science -> Citizenship -> Design and Technology -> Citizenship -> Business Studies,1
Science -> People -> Science -> History -> Geography -> Countries -> History -> People -> Countries,1
Science -> < -> Geography -> < -> Geography -> < -> Geography -> < -> Geography,1
Science -> Countries -> Geography -> People -> Mathematics -> IT,1
Science -> Religion -> Language and literature -> Religion -> Science -> People -> Design and Technology,1
Science -> Design and Technology -> Geography -> < -> Geography,1
Science -> Countries -> Everyday life -> Geography -> Countries -> Science,1
Science -> Geography -> Countries -> Geography -> Countries -> Citizenship,1
Science -> Countries -> < -> Countries -> < -> Countries -> People,1
Science -> < -> Science -> < -> Science -> History -> People,1
Science -> History -> < -> Countries -> People,1
Science -> < -> Science -> < -> Countries -> Citizenship -> Countries -> People -> History,1
Science -> Countries -> History -> Countries -> History -> People -> Art,1
Science -> Countries -> Everyday life -> < -> Everyday life -> People,1
Science -> Geography -> Language and literature -> Geography -> Design and Technology,1
Science -> Countries -> People -> Mathematics -> Everyday life,1
Science -> IT -> Business Studies -> Citizenship -> Mathematics -> IT -> People,1
Science -> IT -> < -> IT -> Countries -> IT -> People,1
Science -> Countries -> Citizenship -> Countries -> Language and literature -> People -> Everyday life,1
Science -> IT -> Countries -> IT,1
Science -> IT -> Business Studies -> Countries -> Business Studies,1
Science -> Geography -> Everyday life -> Countries -> Language and literature -> Countries -> People,1
Science -> Countries -> People -> Citizenship -> Science -> People,1
Science -> Geography -> History -> < -> Geography -> < -> Citizenship -> Geography -> Countries,1
Science -> Design and Technology -> Science -> Religion -> History -> People,1
Science -> Geography -> Everyday life -> Art -> People,1
Science -> Geography -> Countries -> Religion -> < -> History -> People,1
Science -> Language and literature -> IT -> Countries -> History -> Business Studies -> Language and literature -> Citizenship -> < -> Citizenship -> Religion -> Business Studies,1
Science -> IT -> < -> Countries -> < -> Citizenship -> Business Studies -> Citizenship -> Business Studies,1
Science -> Countries -> Language and literature -> Countries -> History -> Business Studies,1
Science -> Countries -> < -> Countries -> < -> Countries -> Geography -> < -> Geography -> < -> History -> Business Studies,1
Science -> History -> Countries -> < -> Countries -> < -> Countries -> < -> Countries -> Science,1
Science -> Countries -> Geography -> Countries -> Geography -> Religion,1
Science -> Countries -> History -> < -> Citizenship -> Countries -> People -> < -> Citizenship -> People -> Religion,1
Science -> History -> Religion -> Geography -> Countries -> Language and literature -> < -> Countries -> Religion -> People -> Countries -> Geography -> History,1
Geography -> Countries -> Geography -> Countries -> Citizenship -> Geography,1
Citizenship -> History -> Citizenship -> Countries,1
Citizenship -> Everyday life -> Geography -> Science,1
Citizenship -> Everyday life -> < -> Everyday life -> Geography -> Everyday life -> Science -> < -> Science -> < -> Science,1
Citizenship -> Geography -> Citizenship -> Design and Technology -> Science,1
Citizenship -> Geography -> Citizenship -> Geography -> < -> People -> < -> People -> History -> Design and Technology -> Science,1
Citizenship -> Geography -> < -> Science,1
Citizenship -> Science -> Design and Technology -> Citizenship -> Geography -> Science -> Citizenship,1
Citizenship -> Science -> Citizenship -> Science -> Citizenship -> Science -> Geography -> Science,1
Citizenship -> Science -> < -> Citizenship -> Religion,1
Citizenship -> Business Studies -> < -> Geography -> People -> < -> People -> Citizenship -> People,1
Citizenship -> Business Studies -> Citizenship -> Business Studies -> Countries -> Citizenship -> Business Studies,1
Citizenship -> Science -> Religion -> People,1
Citizenship -> Science -> People -> Geography -> History,1
Citizenship -> History -> Language and literature -> Countries -> People -> History,1
Citizenship -> Science -> Citizenship -> Geography -> Countries -> Citizenship -> People -> History -> People,1
Citizenship -> People -> History -> People,1
Business Studies -> Geography -> Science -> Geography -> Science,1
Business Studies -> Citizenship -> People -> Science -> < -> Science,1
Business Studies -> History -> People -> Science,1
Business Studies -> Countries -> Science -> < -> Science,1
Science -> People -> Countries -> Religion,1
Science -> < -> Science -> Business Studies -> Citizenship -> < -> Science,1
Science -> Geography -> Citizenship -> Geography -> < -> Geography -> Countries -> Geography,1
Science -> Everyday life -> Science -> Geography -> Countries -> Geography,1
Science -> Countries -> Language and literature -> Geography -> Music,1
Science -> Geography -> Language and literature -> Science -> Everyday life -> Science -> < -> Science,1
Science -> < -> Science -> < -> Everyday life -> Religion -> Science -> Citizenship -> Science,1
Science -> Music -> People -> History -> Religion -> History,1
Science -> Citizenship -> History -> Geography -> History -> People -> History,1
Science -> Citizenship -> History -> < -> Science -> History -> People -> History,1
Science -> Language and literature -> People -> History -> < -> History,1
Science -> < -> Science -> < -> Science -> < -> Science -> People,1
Science -> Citizenship -> Geography -> History -> < -> History -> People,1
Science -> People -> Science -> People -> Mathematics,1
Science -> Geography -> Countries -> Everyday life -> Science -> Everyday life -> Science -> Everyday life,1
Science -> Countries -> Geography -> Countries -> Science -> Everyday life -> Science -> < -> Everyday life -> Science -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Science -> Everyday life,1
Science -> Geography -> Religion -> Countries -> Everyday life -> Science -> Everyday life -> Science -> Everyday life,1
Science -> Countries -> Music -> < -> Geography -> Everyday life -> Science -> < -> Everyday life -> < -> Everyday life -> Science -> < -> Everyday life -> < -> Everyday life,1
Science -> Everyday life -> < -> Language and literature -> Everyday life -> Science,1
Science -> Countries -> Everyday life -> Countries -> Science,1
Citizenship -> < -> Citizenship,1
Citizenship -> Countries -> Geography -> Language and literature -> History -> Language and literature,1
Citizenship -> History -> Geography -> Citizenship -> Countries -> Language and literature -> Geography,1
Citizenship -> History -> Countries -> Geography -> < -> Countries -> < -> Countries -> < -> History -> < -> Countries -> History -> Geography -> Countries -> < -> Geography,1
Design and Technology -> < -> Science -> < -> Science -> < -> Science -> Design and Technology -> Science -> Music -> Citizenship -> Language and literature,1
Design and Technology -> Science -> Music -> Citizenship -> Language and literature,1
Design and Technology -> Science -> IT -> Mathematics -> IT -> People -> IT -> Language and literature -> Geography -> Science -> IT -> Mathematics -> IT -> Language and literature,1
Science -> Design and Technology -> < -> Citizenship -> Geography,1
Science -> Design and Technology -> < -> Design and Technology -> Science -> Music,1
Geography -> Everyday life -> Science -> Everyday life -> Geography -> Everyday life -> Science -> Geography -> Citizenship -> Geography -> Citizenship -> Geography -> Countries -> Everyday life -> Science -> Everyday life,1
Geography -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Geography -> Countries -> < -> Science -> Everyday life,1
Geography -> Science -> Everyday life -> < -> Science -> Everyday life,1
Geography -> Countries -> Science -> Everyday life -> Science -> Everyday life,1
Geography -> Science -> < -> Citizenship -> < -> Everyday life,1
Everyday life -> Countries -> History -> Geography -> Countries -> Geography -> Citizenship -> History,1
Everyday life -> Countries -> Language and literature -> History,1
Geography -> Citizenship -> History -> Countries -> < -> Citizenship -> Countries -> < -> Geography -> Countries -> Science -> < -> Science -> < -> People -> Design and Technology -> Science -> < -> Science -> < -> Science,1
Geography -> Business Studies -> Geography -> Religion -> Language and literature -> People,1
Geography -> Religion -> Citizenship -> Religion -> Science -> Religion,1
Citizenship -> Geography -> History -> Everyday life -> < -> Countries -> < -> Geography -> Countries -> < -> Geography -> Science,1
