Category Path,Count
Science -> Countries -> Geography -> Citizenship -> < -> History -> Language and literature,1
Language and literature -> Countries -> History -> Everyday life -> Science -> Everyday life -> Countries -> Citizenship -> Countries -> Everyday life -> < -> Everyday life -> Science -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Science -> < -> Science -> Everyday life -> Geography -> Science -> Everyday life -> Countries,1
Design and Technology -> Geography -> < -> Countries -> Everyday life -> Science -> < -> History -> < -> Countries -> History -> Science -> Everyday life -> <,1
Everyday life -> Language and literature -> Countries -> People,1
Science -> Geography -> Everyday life -> Science -> Geography -> Business Studies -> < -> Geography,1
Religion -> Everyday life -> Language and literature -> Religion -> Music -> People -> Music -> People -> Music -> People,1
People -> Business Studies -> Countries -> Business Studies,1
Geography -> Countries -> Geography -> Science -> Everyday life -> < -> Citizenship -> Countries -> Geography -> Countries -> Science -> < -> Citizenship -> Countries -> Geography,1
Science -> Geography -> Countries -> History -> Citizenship,1
People -> Geography -> Countries -> Geography -> Everyday life -> Science -> < -> Science -> < -> Everyday life -> < -> Everyday life,1
Everyday life -> Religion -> Mathematics -> <,1
Geography -> Countries -> Language and literature -> < -> Countries -> Science -> < -> Science -> < -> Science -> < -> Science -> Geography -> Science -> Everyday life -> Business Studies -> < -> IT -> < -> Science -> < -> Science -> Geography -> Countries -> Geography -> < -> Science -> Everyday life -> < -> Everyday life -> < -> Science -> < -> Science -> Countries -> < -> Citizenship -> Geography -> < -> Countries -> Citizenship -> < -> History -> < -> Business Studies -> < -> Geography -> Everyday life -> People -> Language and literature -> < -> Design and Technology -> Citizenship -> Everyday life -> < -> Science,1
Citizenship -> Countries -> Citizenship -> People -> Science,1
Science -> Everyday life -> Science -> History -> < -> Everyday life -> Design and Technology -> History -> Countries -> History,1
Geography -> Language and literature -> IT,1
People -> Countries -> Language and literature -> History -> People -> < -> People -> < -> People -> < -> Religion -> < -> Language and literature -> History -> < -> History -> People -> History -> < -> Countries -> Geography,1
Science -> History -> < -> History -> Geography -> Countries -> Science -> Countries -> Science -> IT,1
Design and Technology -> Countries -> Geography -> < -> Geography -> < -> Music -> < -> Music -> < -> Countries -> Science -> < -> Everyday life -> Science,1
Design and Technology -> Geography -> Science -> Religion,1
Geography -> History -> Countries -> People -> Geography -> Countries -> < -> Geography -> < -> Geography,1
IT -> People -> Countries -> Science -> < -> Science,1
Geography -> History -> Citizenship -> Countries -> Geography,1
Science -> Language and literature -> Countries -> Design and Technology -> < -> Design and Technology -> IT -> Music -> Science,1
Science -> Mathematics -> Religion,1
People -> Language and literature -> < -> Countries -> Citizenship -> <,1
Design and Technology -> Science -> < -> Countries -> Language and literature,1
Everyday life -> Geography -> < -> History -> <,1
People -> Religion -> History -> < -> Religion,1
Science -> Language and literature -> Citizenship -> < -> Language and literature -> < -> Geography -> <,1
Science -> History -> Science,1
Countries -> Citizenship -> Geography -> Countries -> Citizenship,1
History -> Everyday life -> Citizenship -> <,1
History -> Mathematics -> Everyday life -> < -> Everyday life -> Countries -> IT -> Language and literature -> Everyday life,1
Design and Technology -> Science -> Language and literature -> History -> People,1
People -> Religion -> Geography -> Everyday life -> Music,1
Science -> Citizenship -> History -> Countries -> Design and Technology -> < -> Design and Technology -> < -> Design and Technology,1
History -> Countries -> Geography -> Science -> < -> Geography -> < -> Geography -> Countries -> Geography -> < -> Geography,1
Design and Technology -> Art -> Countries -> History -> <,1
Science -> Religion -> Countries -> History -> Geography -> History -> Science,1
Geography -> Design and Technology -> IT -> Geography,1
Language and literature -> History -> Language and literature -> Religion -> History -> Language and literature -> Religion,1
Language and literature -> Music -> Everyday life -> <,1
Language and literature -> Everyday life -> Citizenship -> IT -> Design and Technology,1
Everyday life -> Geography -> Countries -> History -> Citizenship,1
Science -> < -> Science -> Everyday life -> < -> Science -> < -> Science,1
Science -> < -> Science -> Geography -> Science -> < -> Geography,1
IT -> History -> Geography -> Countries -> Geography,1
Everyday life -> Geography -> People,1
People -> Countries -> Mathematics -> <,1
Citizenship -> History -> Countries -> Geography -> Citizenship,1
Countries -> IT -> People -> < -> IT -> Design and Technology -> IT -> <,1
People -> Language and literature -> Countries -> Everyday life -> Science -> Everyday life -> Science,1
Science -> IT -> Citizenship -> Geography -> <,1
IT -> Citizenship -> Language and literature -> History -> < -> People -> History -> People -> History -> Countries -> Business Studies -> IT -> Mathematics -> Citizenship -> Language and literature -> Design and Technology -> < -> Citizenship -> < -> Citizenship -> < -> Citizenship -> Language and literature -> Design and Technology -> Language and literature -> People -> Language and literature -> People -> Art -> < -> Art -> People -> < -> Art -> < -> Art -> Design and Technology -> Science -> Everyday life -> Citizenship -> Business Studies -> Citizenship,1
Science -> Citizenship -> Countries -> Language and literature -> Countries -> Citizenship,1
Science -> Countries -> Citizenship -> Countries -> History -> Countries -> <,1
Science -> Everyday life -> < -> Science -> < -> Science,1
Citizenship -> People -> Religion -> History,1
Geography -> Countries -> Religion -> Geography -> Countries -> Citizenship,1
Geography -> History -> People -> History,1
Countries -> Geography -> < -> Science -> < -> Geography -> < -> Citizenship -> <,1
Citizenship -> Countries -> Geography -> Business Studies -> History -> Language and literature -> Design and Technology -> IT,1
Design and Technology -> IT -> < -> Countries -> Language and literature -> Countries -> Citizenship -> Geography -> Everyday life -> Citizenship -> Music,1
Science -> History -> Language and literature -> IT,1
History -> Geography -> Citizenship -> History -> Language and literature -> History -> < -> Language and literature -> History -> People,1
Geography -> History -> Countries -> Everyday life -> < -> Language and literature -> < -> Everyday life -> < -> Art -> < -> Language and literature -> <,1
IT -> Countries -> IT -> < -> IT -> < -> IT -> < -> Countries,1
Citizenship -> Geography -> Science -> Geography -> <,1
Geography -> Countries -> Geography -> < -> Geography -> Science,1
Everyday life -> Countries -> Language and literature -> < -> Countries -> Geography -> < -> Countries -> Geography -> Language and literature -> <,1
Science -> Geography -> Science -> Geography -> Everyday life -> Art -> Design and Technology -> Everyday life -> < -> Design and Technology -> Geography -> Design and Technology -> <,1
Science -> Language and literature -> < -> Everyday life -> Mathematics -> < -> Mathematics -> Religion -> Mathematics -> Language and literature -> < -> People -> Science -> Mathematics -> < -> Mathematics -> <,1
Citizenship -> Countries -> Geography -> < -> Geography -> < -> Geography -> Science -> Geography -> < -> Geography -> Science,1
Citizenship -> Countries -> Geography -> Citizenship -> < -> Geography -> Science -> < -> Everyday life -> < -> Science -> < -> Everyday life -> < -> Geography -> < -> Countries -> < -> Science -> < -> Everyday life -> Science -> < -> Science,1
People -> Geography -> History -> Geography -> Countries -> Geography -> Countries,1
People -> Everyday life -> Mathematics,1
Language and literature -> Countries -> History -> < -> Science -> <,1
Countries -> History -> Countries -> Music,1
Geography -> Science -> Language and literature -> Citizenship -> History -> < -> Citizenship -> History,1
Science -> Geography -> Citizenship -> Science -> < -> Science -> <,1
History -> Citizenship -> < -> People -> Language and literature -> Music -> Science,1
Science -> Countries -> People -> Language and literature -> <,1
IT -> People -> Countries -> People -> History -> Citizenship -> Science,1
Music -> Countries -> History -> Countries -> Music,1
Geography -> Countries -> History -> Countries -> Citizenship -> Countries,1
Geography -> Everyday life -> Design and Technology -> Art,1
Everyday life -> Countries -> < -> Countries -> Citizenship -> Mathematics -> < -> Citizenship -> < -> Citizenship -> Mathematics -> < -> Mathematics -> < -> Mathematics -> < -> Mathematics,1
Everyday life -> History -> Countries -> Everyday life -> Geography -> Everyday life -> <,1
History -> Geography -> Countries -> Music -> Countries -> Science -> < -> Science,1
Geography -> Countries -> Design and Technology -> < -> Citizenship -> Everyday life -> Geography,1
History -> Countries -> < -> Countries -> Citizenship -> Countries -> < -> Countries -> Geography,1
Everyday life -> Countries -> Geography -> < -> Geography -> Countries -> Geography -> < -> Science -> < -> Science -> <,1
People -> Language and literature -> Countries -> People -> Religion -> Language and literature -> Religion,1
