Category Path,Count
Everyday life -> People -> Geography -> Countries,1
Science -> Business Studies -> People -> Countries -> Geography,1
Everyday life -> Science -> < -> Countries -> Geography -> <,1
Science -> Science -> Everyday life -> Science -> Science -> Geography -> Geography,1
Design and Technology -> Countries -> Everyday life -> < -> Everyday life -> Science,1
History -> Language and literature -> Language and literature -> Language and literature -> History,1
People -> Science -> Geography -> Geography -> Geography -> Geography -> Geography -> Geography -> Geography,1
Business Studies -> Geography -> Geography -> Geography,1
Design and Technology -> History -> Countries -> Geography -> IT -> IT -> IT -> People -> Business Studies,1
Science -> Countries -> Language and literature -> Language and literature -> Countries -> Geography -> <,1
Countries -> Geography -> Science -> < -> <,1
Design and Technology -> Countries -> < -> Geography -> Everyday life -> Everyday life -> Everyday life -> < -> Religion -> Geography -> Countries,1
Everyday life -> Geography -> < -> Language and literature -> Language and literature -> < -> Geography -> Geography -> Art -> People,1
Science -> Geography -> Geography -> Countries -> Citizenship -> People,1
History -> Countries -> Citizenship -> History -> <,1
Science -> Science -> IT -> IT -> Geography,1
People -> Countries -> Science -> < -> Geography -> Science -> Science -> Science -> Science -> < -> Science -> < -> Geography -> < -> Science -> < -> < -> < -> < -> < -> < -> Geography -> History -> < -> History -> People -> History -> History -> Science -> Science -> Citizenship -> Science -> < -> < -> Science -> Science -> Science -> Science,1
History -> History -> Citizenship -> Citizenship -> Religion -> People -> Design and Technology -> Design and Technology -> Science -> Everyday life -> < -> Geography -> Geography -> Science,1
History -> Geography -> Religion -> Religion -> Religion -> History -> Religion,1
Science -> Countries -> Countries -> Geography -> Language and literature -> People,1
Religion -> Religion -> Religion -> Religion -> Religion -> People -> < -> < -> < -> < -> < -> Religion -> Science,1
People -> Citizenship -> People -> Citizenship -> Citizenship -> Citizenship,1
People -> Language and literature -> Geography -> History -> Everyday life -> Geography -> Countries,1
Everyday life -> Citizenship -> IT -> IT -> Business Studies -> Science -> Science -> Science,1
Religion -> Geography -> Geography -> Language and literature -> Countries,1
History -> Geography -> Geography -> Countries -> < -> Countries -> < -> Countries -> < -> Geography -> Geography -> < -> < -> Countries -> < -> Countries -> Geography,1
People -> Citizenship -> Citizenship -> Geography,1
IT -> People -> People -> Citizenship -> Citizenship -> Geography -> Citizenship -> Religion -> Religion,1
Language and literature -> Everyday life -> Geography -> Countries -> Geography -> <,1
Language and literature -> People -> History -> Geography -> Geography -> Science -> < -> Science,1
Geography -> Geography -> Business Studies -> Business Studies,1
Language and literature -> Countries -> Countries -> Music -> Music -> Music,1
Geography -> Geography -> Countries -> Science -> Science -> Science -> Science,1
People -> Science -> Science -> Science -> Science -> Science -> Science -> People -> Science -> History -> Design and Technology -> Design and Technology -> < -> Design and Technology -> Citizenship,1
People -> Geography -> Science -> < -> Science,1
Design and Technology -> Science -> Science -> Everyday life -> Everyday life -> Citizenship -> Everyday life -> Countries -> Countries -> Everyday life -> <,1
Geography -> Citizenship -> < -> Geography -> Design and Technology,1
Music -> Music -> Language and literature -> Countries -> Geography -> Geography,1
Citizenship -> Geography -> Geography -> Geography -> Everyday life -> People -> Everyday life -> Everyday life -> Everyday life -> Citizenship -> Design and Technology,1
Geography -> Geography -> Geography -> Countries -> People -> Everyday life -> Citizenship -> Everyday life -> Everyday life,1
Science -> Countries -> Business Studies -> Countries -> History -> History -> Geography,1
People -> Countries -> Countries -> Everyday life -> History -> History,1
People -> Countries -> Religion -> Geography -> Geography -> Geography -> Geography -> Countries,1
Science -> Language and literature -> < -> Mathematics -> Citizenship,1
People -> Geography -> History -> Science -> History -> Science -> < -> < -> < -> < -> History -> <,1
Geography -> Countries -> Everyday life -> < -> Everyday life -> Everyday life -> <,1
Everyday life -> Science -> Science -> Geography -> Countries -> Geography -> Citizenship -> Citizenship,1
Mathematics -> People -> < -> Geography -> Countries,1
IT -> IT -> IT -> Citizenship -> Music -> < -> Citizenship -> < -> < -> < -> People -> < -> < -> IT -> IT -> < -> < -> IT -> Design and Technology -> Science -> Music -> Music -> People -> Countries -> IT -> IT -> IT -> Design and Technology -> IT -> < -> < -> < -> < -> < -> < -> < -> < -> People -> Language and literature -> < -> Music,1
Everyday life -> Everyday life -> Music -> Music -> People,1
Science -> Citizenship -> Citizenship -> < -> Citizenship -> < -> Citizenship -> People -> People,1
Science -> Geography -> Religion -> Religion -> History,1
History -> Countries -> Citizenship -> <,1
Design and Technology -> Countries -> Countries -> Art,1
People -> Geography -> Countries -> < -> < -> Everyday life -> Geography -> Geography -> Geography -> Geography -> Science -> Science,1
Everyday life -> Everyday life -> History -> History -> History,1
History -> Geography -> Countries -> < -> < -> Countries -> Geography -> Geography -> Geography -> Geography -> < -> < -> Science -> Geography -> Science -> < -> Science -> <,1
People -> Science -> Science -> Science -> Science -> < -> < -> Language and literature -> Citizenship,1
Everyday life -> Geography -> Geography -> Geography -> Geography,1
Science -> Art -> Language and literature -> History -> Language and literature -> Language and literature,1
Design and Technology -> Design and Technology -> Science -> Science -> Science -> Design and Technology -> < -> IT -> IT,1
Geography -> Countries -> < -> Countries -> Science -> Science -> Science,1
Music -> Geography -> Countries -> Geography -> <,1
Everyday life -> History -> Countries -> Design and Technology,1
Everyday life -> Everyday life -> Everyday life -> IT -> IT,1
Everyday life -> Countries -> History -> Countries -> History -> People,1
IT -> Countries -> History -> Countries -> History -> Geography -> History -> Language and literature -> Countries -> History -> <,1
People -> Art -> Everyday life -> Mathematics -> Mathematics -> < -> IT -> IT -> Mathematics -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> IT -> History -> Geography -> Geography -> Science -> Science -> Science -> < -> Science -> Science -> Science -> Science -> Science -> Everyday life -> Citizenship -> Science -> Science -> < -> Science -> Science -> Science -> Countries -> Geography -> Countries -> Religion -> Religion -> Religion -> Religion -> < -> Geography -> Geography -> Geography -> Geography -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Geography -> Geography -> Citizenship -> Science -> Science -> Science -> < -> Countries -> Geography -> < -> Business Studies -> IT -> IT -> IT -> IT -> IT -> IT,1
Science -> Science -> Science -> Science -> Science -> Science -> People -> Science -> Science -> Science -> Everyday life,1
Design and Technology -> Design and Technology -> Countries -> Business Studies -> Citizenship -> Citizenship -> Business Studies -> Business Studies -> Citizenship -> IT -> IT,1
Design and Technology -> IT -> < -> Countries -> Countries -> History -> < -> Religion -> Religion -> < -> < -> <,1
Science -> History -> Countries -> Geography -> Geography -> Geography -> History -> <,1
Science -> Everyday life -> Religion -> < -> < -> Everyday life,1
Countries -> Citizenship -> Citizenship -> < -> <,1
Science -> Science -> Everyday life -> Science -> Science -> People -> Design and Technology,1
Everyday life -> Everyday life -> Geography -> Countries,1
People -> Countries -> Geography -> Geography -> Science -> Science -> Science -> Science -> Science -> < -> Science -> Science -> < -> < -> < -> < -> < -> < -> < -> < -> Countries -> Countries -> < -> < -> < -> Countries -> Geography -> Geography -> Science -> < -> < -> Countries -> < -> Geography -> Science -> Science,1
Everyday life -> Citizenship -> Language and literature -> Language and literature -> < -> History -> History -> Art -> Language and literature -> Language and literature -> People -> Language and literature,1
Everyday life -> Everyday life -> Geography -> Design and Technology -> Design and Technology -> Business Studies -> Geography -> Language and literature,1
Citizenship -> Countries -> Business Studies -> Business Studies -> Design and Technology -> IT -> Everyday life -> Everyday life -> Everyday life -> Everyday life -> Everyday life -> Everyday life -> Everyday life -> Everyday life -> Everyday life,1
Geography -> Countries -> Countries -> History -> History -> History -> History -> People -> History -> History -> Geography -> History -> History,1
People -> Countries -> Art -> Everyday life -> Science -> Science -> Geography -> Geography -> Geography -> Geography -> Citizenship,1
Everyday life -> Countries -> IT,1
Design and Technology -> People -> Countries -> Countries -> Countries -> History -> History,1
